Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
6/26/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,3,0,302,8,262,32,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,83.17,0.00,2.20,2.65%,86.75%,0.43,1.00
6/26/2020,ID-GO,Gorontalo,0,0,0,0,243,8,203,32,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,205.82,0.00,6.78,3.29%,83.54%,0.00,1.00
6/26/2020,IDN,Indonesia,1240,63,884,293,51427,2683,21333,27411,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.68,193.93,0.24,10.12,5.22%,41.48%,1.05,1.34
6/26/2020,ID-JA,Jambi,0,0,0,0,114,0,67,47,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,32.63,0.00,0.00,0.00%,58.77%,1.00,1.00
6/26/2020,ID-JB,Jawa Barat,35,2,109,-76,3102,184,1595,1323,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.77,68.69,0.04,4.07,5.93%,51.42%,0.85,1.00
6/26/2020,ID-JT,Jawa Tengah,178,0,0,178,3098,153,1057,1888,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,4.89,85.19,0.00,4.21,4.94%,34.12%,2.28,1.00
6/26/2020,ID-JI,Jawa Timur,361,32,192,137,10716,797,3431,6488,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,8.92,264.73,0.79,19.69,7.44%,32.02%,1.46,2.29
6/26/2020,ID-KB,Kalimantan Barat,0,0,6,-6,313,4,271,38,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,57.72,0.00,0.74,1.28%,86.58%,1.00,1.00
6/26/2020,ID-KS,Kalimantan Selatan,41,0,15,26,2875,178,549,2148,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,10.19,714.63,0.00,44.25,6.19%,19.10%,0.69,0.00
6/26/2020,ID-KT,Kalimantan Tengah,7,2,29,-24,817,52,339,426,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,2.72,317.86,0.78,20.23,6.36%,41.49%,0.70,
6/26/2020,ID-KI,Kalimantan Timur,10,1,5,4,483,8,362,113,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.82,135.97,0.28,2.25,1.66%,74.95%,0.59,
6/26/2020,ID-KU,Kalimantan Utara,9,0,0,9,197,2,151,44,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,13.88,303.82,0.00,3.08,1.02%,76.65%,1.00,1.00
6/26/2020,ID-BB,Kepulauan Bangka Belitung,0,0,3,-3,148,2,130,16,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,107.26,0.00,1.45,1.35%,87.84%,1.00,1.00
6/26/2020,ID-KR,Kepulauan Riau,0,0,11,-11,291,17,221,53,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,150.82,0.00,8.81,5.84%,75.95%,0.00,1.00
6/26/2020,ID-LA,Lampung,0,0,2,-2,187,12,137,38,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,20.56,0.00,1.32,6.42%,73.26%,0.00,1.00
6/26/2020,ID-MA,Maluku,7,1,6,0,691,15,198,478,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.79,374.10,0.54,8.12,2.17%,28.65%,0.54,
6/26/2020,ID-MU,Maluku Utara,34,2,8,24,670,30,97,543,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,26.00,512.31,1.53,22.94,4.48%,14.48%,0.44,0.67
6/26/2020,ID-NB,Nusa Tenggara Barat,23,0,11,12,1142,49,793,300,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.36,216.69,0.00,9.30,4.29%,69.44%,1.35,0.00
6/26/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,113,1,47,65,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,20.88,0.00,0.18,0.88%,41.59%,,1.00
6/26/2020,ID-PA,Papua,17,0,0,17,1589,7,298,1284,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,3.92,366.10,0.00,1.61,0.44%,18.75%,0.30,1.00
6/26/2020,ID-PB,Papua Barat,0,0,1,-1,233,3,151,79,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,204.26,0.00,2.63,1.29%,64.81%,0.00,1.00
6/26/2020,ID-RI,Riau,3,0,0,3,225,11,124,90,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.49,37.04,0.00,1.81,4.89%,55.11%,1.00,0.00
6/26/2020,ID-SR,Sulawesi Barat,3,0,0,3,109,2,79,28,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.92,69.87,0.00,1.28,1.83%,72.48%,3.00,1.00
6/26/2020,ID-SN,Sulawesi Selatan,166,3,154,9,4431,151,1612,2668,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,17.61,470.04,0.32,16.02,3.41%,36.38%,1.39,3.00
6/26/2020,ID-ST,Sulawesi Tengah,2,0,2,0,183,5,148,30,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,61.92,0.00,1.69,2.73%,80.87%,2.00,1.00
6/26/2020,ID-SG,Sulawesi Tenggara,3,0,2,1,340,5,221,114,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,129.01,0.00,1.90,1.47%,65.00%,,1.00
6/26/2020,ID-SA,Sulawesi Utara,42,5,19,18,970,92,171,707,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,15.90,367.16,1.89,34.82,9.48%,17.63%,1.17,1.25
6/26/2020,ID-SB,Sumatera Barat,3,1,10,-8,720,33,579,108,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,130.45,0.18,5.98,4.58%,80.42%,1.50,
6/26/2020,ID-SS,Sumatera Selatan,14,1,15,-2,1906,82,921,903,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,1.70,231.94,0.12,9.98,4.30%,48.32%,0.54,0.50
6/26/2020,ID-SU,Sumatera Utara,14,4,64,-54,1368,86,356,926,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.94,91.97,0.27,5.78,6.29%,26.02%,0.20,1.33
6/27/2020,ID-AC,Aceh,8,0,2,6,77,2,26,49,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,1.52,14.67,0.00,0.38,2.60%,33.77%,2.67,1.00
6/27/2020,ID-BA,Bali,107,0,21,86,1366,11,754,601,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,25.38,323.99,0.00,2.61,0.81%,55.20%,2.18,1.00
6/27/2020,ID-BT,Banten,20,0,8,12,1445,79,613,753,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.87,134.76,0.00,7.37,5.47%,42.42%,1.54,1.00
6/27/2020,ID-BE,Bengkulu,1,0,1,0,125,10,89,26,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,62.51,0.00,5.00,8.00%,71.20%,0.25,1.00
6/27/2020,ID-JK,DKI Jakarta,192,8,68,116,10789,619,5552,4618,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,17.70,994.73,0.74,57.07,5.74%,51.46%,0.97,2.00
6/27/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,1,1,304,8,263,33,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,83.72,0.00,2.20,2.63%,86.51%,0.67,1.00
6/27/2020,ID-GO,Gorontalo,0,0,0,0,243,8,203,32,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,205.82,0.00,6.78,3.29%,83.54%,1.00,1.00
6/27/2020,IDN,Indonesia,1385,37,576,772,52812,2720,21909,28183,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.22,199.15,0.14,10.26,5.15%,41.48%,1.12,0.59
6/27/2020,ID-JA,Jambi,3,0,3,0,117,0,70,47,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.86,33.49,0.00,0.00,0.00%,59.83%,,1.00
6/27/2020,ID-JB,Jawa Barat,49,0,14,35,3151,184,1609,1358,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.08,69.77,0.00,4.07,5.84%,51.06%,1.40,0.00
6/27/2020,ID-JT,Jawa Tengah,198,0,18,180,3296,153,1075,2068,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,5.44,90.64,0.00,4.21,4.64%,32.62%,1.11,1.00
6/27/2020,ID-JI,Jawa Timur,280,17,189,74,10996,814,3620,6562,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.92,271.65,0.42,20.11,7.40%,32.92%,0.78,0.53
6/27/2020,ID-KB,Kalimantan Barat,8,0,10,-2,321,4,281,36,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.48,59.19,0.00,0.74,1.25%,87.54%,,1.00
6/27/2020,ID-KS,Kalimantan Selatan,54,4,94,-44,2929,182,643,2104,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.42,728.05,0.99,45.24,6.21%,21.95%,1.32,
6/27/2020,ID-KT,Kalimantan Tengah,5,1,0,4,822,53,339,430,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.95,319.81,0.39,20.62,6.45%,41.24%,0.71,0.50
6/27/2020,ID-KI,Kalimantan Timur,11,0,5,6,494,8,367,119,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.10,139.07,0.00,2.25,1.62%,74.29%,1.10,0.00
6/27/2020,ID-KU,Kalimantan Utara,4,0,3,1,201,2,154,45,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,6.17,309.99,0.00,3.08,1.00%,76.62%,0.44,1.00
6/27/2020,ID-BB,Kepulauan Bangka Belitung,1,0,2,-1,149,2,132,15,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,107.99,0.00,1.45,1.34%,88.59%,,1.00
6/27/2020,ID-KR,Kepulauan Riau,0,0,17,-17,291,17,238,36,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,150.82,0.00,8.81,5.84%,81.79%,1.00,1.00
6/27/2020,ID-LA,Lampung,1,0,4,-3,188,12,141,35,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,20.67,0.00,1.32,6.38%,75.00%,,1.00
6/27/2020,ID-MA,Maluku,14,0,22,-8,705,15,220,470,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,7.58,381.68,0.00,8.12,2.13%,31.21%,2.00,0.00
6/27/2020,ID-MU,Maluku Utara,37,0,2,35,707,30,99,578,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,28.29,540.60,0.00,22.94,4.24%,14.00%,1.09,0.00
6/27/2020,ID-NB,Nusa Tenggara Barat,21,1,5,15,1163,50,798,315,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.98,220.67,0.19,9.49,4.30%,68.62%,0.91,
6/27/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,113,1,47,65,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,20.88,0.00,0.18,0.88%,41.59%,0.00,1.00
6/27/2020,ID-PA,Papua,35,0,0,35,1624,7,298,1319,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,8.06,374.16,0.00,1.61,0.43%,18.35%,2.06,1.00
6/27/2020,ID-PB,Papua Barat,1,0,2,-1,234,3,153,78,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,205.14,0.00,2.63,1.28%,65.38%,,1.00
6/27/2020,ID-RI,Riau,0,0,0,0,225,11,124,90,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,37.04,0.00,1.81,4.89%,55.11%,0.00,1.00
6/27/2020,ID-SR,Sulawesi Barat,4,0,4,0,113,2,83,28,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,2.56,72.44,0.00,1.28,1.77%,73.45%,1.33,1.00
6/27/2020,ID-SN,Sulawesi Selatan,147,3,40,104,4578,154,1652,2772,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,15.59,485.63,0.32,16.34,3.36%,36.09%,0.89,1.00
6/27/2020,ID-ST,Sulawesi Tengah,1,0,5,-4,184,5,153,26,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,62.26,0.00,1.69,2.72%,83.15%,0.50,1.00
6/27/2020,ID-SG,Sulawesi Tenggara,3,1,0,2,343,6,221,116,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.14,130.15,0.38,2.28,1.75%,64.43%,1.00,
6/27/2020,ID-SA,Sulawesi Utara,54,2,1,51,1024,94,172,758,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,20.44,387.60,0.76,35.58,9.18%,16.80%,1.29,0.40
6/27/2020,ID-SB,Sumatera Barat,2,0,10,-8,722,33,589,100,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.36,130.81,0.00,5.98,4.57%,81.58%,0.67,0.00
6/27/2020,ID-SS,Sumatera Selatan,42,0,16,26,1948,82,937,929,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.11,237.05,0.00,9.98,4.21%,48.10%,3.00,0.00
6/27/2020,ID-SU,Sumatera Utara,75,5,18,52,1443,91,374,978,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.04,97.01,0.34,6.12,6.31%,25.92%,5.36,1.25
6/28/2020,ID-AC,Aceh,2,0,3,-1,79,2,29,48,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.38,15.06,0.00,0.38,2.53%,36.71%,0.25,1.00
6/28/2020,ID-BA,Bali,45,2,20,23,1411,13,774,624,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,10.67,334.66,0.47,3.08,0.92%,54.85%,0.42,
6/28/2020,ID-BT,Banten,4,0,17,-13,1449,79,630,740,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.37,135.14,0.00,7.37,5.45%,43.48%,0.20,1.00
6/28/2020,ID-BE,Bengkulu,0,1,0,-1,125,11,89,25,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,62.51,0.50,5.50,8.80%,71.20%,0.00,
6/28/2020,ID-JK,DKI Jakarta,132,1,255,-124,10921,620,5807,4494,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,12.17,1006.90,0.09,57.16,5.68%,53.17%,0.69,0.13
6/28/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,1,1,306,8,264,34,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,84.27,0.00,2.20,2.61%,86.27%,1.00,1.00
6/28/2020,ID-GO,Gorontalo,0,0,0,0,243,8,203,32,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,205.82,0.00,6.78,3.29%,83.54%,1.00,1.00
6/28/2020,IDN,Indonesia,1198,34,1027,137,54010,2754,22936,28320,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.52,203.67,0.13,10.39,5.10%,42.47%,0.86,0.92
6/28/2020,ID-JA,Jambi,0,0,0,0,117,0,70,47,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,33.49,0.00,0.00,0.00%,59.83%,0.00,1.00
6/28/2020,ID-JB,Jawa Barat,26,0,9,17,3177,184,1618,1375,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.58,70.35,0.00,4.07,5.79%,50.93%,0.53,1.00
6/28/2020,ID-JT,Jawa Tengah,188,0,11,177,3484,153,1086,2245,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,5.17,95.81,0.00,4.21,4.39%,31.17%,0.95,1.00
6/28/2020,ID-JI,Jawa Timur,320,17,101,202,11316,831,3721,6764,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.91,279.55,0.42,20.53,7.34%,32.88%,1.14,1.00
6/28/2020,ID-KB,Kalimantan Barat,0,0,8,-8,321,4,289,28,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,59.19,0.00,0.74,1.25%,90.03%,0.00,1.00
6/28/2020,ID-KS,Kalimantan Selatan,73,4,80,-11,3002,186,723,2093,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,18.15,746.20,0.99,46.23,6.20%,24.08%,1.35,1.00
6/28/2020,ID-KT,Kalimantan Tengah,12,0,0,12,834,53,339,442,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,4.67,324.48,0.00,20.62,6.35%,40.65%,2.40,0.00
6/28/2020,ID-KI,Kalimantan Timur,9,0,11,-2,503,8,378,117,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.53,141.60,0.00,2.25,1.59%,75.15%,0.82,1.00
6/28/2020,ID-KU,Kalimantan Utara,0,0,3,-3,201,2,157,42,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,309.99,0.00,3.08,1.00%,78.11%,0.00,1.00
6/28/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,149,2,132,15,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,107.99,0.00,1.45,1.34%,88.59%,0.00,1.00
6/28/2020,ID-KR,Kepulauan Riau,2,0,2,0,293,17,240,36,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,1.04,151.86,0.00,8.81,5.80%,81.91%,,1.00
6/28/2020,ID-LA,Lampung,0,0,7,-7,188,12,148,28,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,20.67,0.00,1.32,6.38%,78.72%,0.00,1.00
6/28/2020,ID-MA,Maluku,6,0,12,-6,711,15,232,464,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,3.25,384.93,0.00,8.12,2.11%,32.63%,0.43,1.00
6/28/2020,ID-MU,Maluku Utara,11,0,4,7,718,30,103,585,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,8.41,549.01,0.00,22.94,4.18%,14.35%,0.30,1.00
6/28/2020,ID-NB,Nusa Tenggara Barat,36,9,19,8,1199,59,817,323,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.83,227.50,1.71,11.19,4.92%,68.14%,1.71,9.00
6/28/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,113,1,47,65,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,20.88,0.00,0.18,0.88%,41.59%,1.00,1.00
6/28/2020,ID-PA,Papua,25,0,337,-312,1649,7,635,1007,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,5.76,379.92,0.00,1.61,0.42%,38.51%,0.71,1.00
6/28/2020,ID-PB,Papua Barat,2,0,0,2,236,3,153,80,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,206.89,0.00,2.63,1.27%,64.83%,2.00,1.00
6/28/2020,ID-RI,Riau,1,0,18,-17,226,11,142,73,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,37.21,0.00,1.81,4.87%,62.83%,,1.00
6/28/2020,ID-SR,Sulawesi Barat,1,0,0,1,114,2,83,29,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,73.08,0.00,1.28,1.75%,72.81%,0.25,1.00
6/28/2020,ID-SN,Sulawesi Selatan,193,3,62,128,4771,157,1714,2900,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,20.47,506.11,0.32,16.65,3.29%,35.93%,1.31,1.00
